2017-02-23 14:20:36,994 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@539d318: startup date [Thu Feb 23 14:20:36 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-28 16:49:52,235 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-28 16:49:52,245 | INFO  | Listening for connections at: mqtt://GUOHAO4XC0AFBKU:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-28 16:49:52,247 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-28 16:49:52,427 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4529efdb{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2017-02-28 16:49:52,535 | INFO  | Listening for connections at ws://GUOHAO4XC0AFBKU:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2017-02-28 16:49:52,536 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-28 16:49:52,538 | INFO  | Apache ActiveMQ 5.14.3 (localhost-Car, ID:GUOHAO4XC0AFBKU-56595-1488271791869-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:49:52,539 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:49:52,551 | WARN  | Store limit is 102400 mb (current store usage is 6 mb). The data directory: D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data\kahadb only has 25349 mb of usable space. - resetting to maximum available disk space: 25349 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:49:52,561 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data only has 25343 mb of usable space. - resetting to maximum available disk space: 25343 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:49:53,254 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2017-02-28 16:49:53,560 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-28 16:49:53,561 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-28 16:49:53,697 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2017-02-28 16:49:54,094 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2017-02-28 16:49:54,937 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2017-02-28 16:51:54,343 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@28e7d46e: startup date [Tue Feb 28 16:51:54 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-02-28 16:51:55,531 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:51:55,952 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-28 16:51:56,029 | INFO  | Recovering from the journal @1:6069538 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-28 16:51:56,033 | INFO  | Recovery replayed 23 operations from the journal in 0.064 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-02-28 16:51:56,044 | INFO  | PListStore:[D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data\localhost-Car\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2017-02-28 16:51:56,178 | INFO  | Apache ActiveMQ 5.14.3 (localhost-Car, ID:GUOHAO4XC0AFBKU-57022-1488271916056-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:51:56,277 | ERROR | Failed to register destination topic://JavaTopic
JavaTopic | org.apache.activemq.broker.jmx.ManagedRegionBroker | WrapperSimpleAppMain
javax.management.MalformedObjectNameException: Invalid character '\n' in value part of property
	at javax.management.ObjectName.construct(Unknown Source)[:1.8.0_91]
	at javax.management.ObjectName.<init>(Unknown Source)[:1.8.0_91]
	at org.apache.activemq.broker.jmx.BrokerMBeanSupport.createDestinationName(BrokerMBeanSupport.java:48)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.jmx.BrokerMBeanSupport.createDestinationName(BrokerMBeanSupport.java:42)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.jmx.ManagedRegionBroker.register(ManagedRegionBroker.java:162)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.jmx.ManagedTopicRegion.createDestination(ManagedTopicRegion.java:57)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.region.AbstractRegion.addDestination(AbstractRegion.java:155)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.region.RegionBroker.addDestination(RegionBroker.java:339)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.addDestination(BrokerFilter.java:174)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.advisory.AdvisoryBroker.addDestination(AdvisoryBroker.java:239)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.addDestination(BrokerFilter.java:174)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.addDestination(BrokerFilter.java:174)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.addDestination(BrokerFilter.java:174)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.region.AbstractRegion.start(AbstractRegion.java:104)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.region.RegionBroker.start(RegionBroker.java:200)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.jmx.ManagedRegionBroker.start(ManagedRegionBroker.java:117)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.start(BrokerFilter.java:189)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFilter.start(BrokerFilter.java:189)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.TransactionBroker.start(TransactionBroker.java:119)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerService$6.start(BrokerService.java:2341)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerService.doStartBroker(BrokerService.java:735)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerService.startBroker(BrokerService.java:721)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerService.start(BrokerService.java:624)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.xbean.XBeanBrokerService.afterPropertiesSet(XBeanBrokerService.java:73)[activemq-spring-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)[:1.8.0_91]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at java.lang.reflect.Method.invoke(Unknown Source)[:1.8.0_91]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeCustomInitMethod(AbstractAutowireCapableBeanFactory.java:1700)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1639)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1568)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:539)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:476)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:303)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:230)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:299)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:755)[spring-beans-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:762)[spring-context-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:480)[spring-context-4.1.9.RELEASE.jar:4.1.9.RELEASE]
	at org.apache.xbean.spring.context.ResourceXmlApplicationContext.<init>(ResourceXmlApplicationContext.java:64)[xbean-spring-4.2.jar:4.2]
	at org.apache.xbean.spring.context.ResourceXmlApplicationContext.<init>(ResourceXmlApplicationContext.java:52)[xbean-spring-4.2.jar:4.2]
	at org.apache.activemq.xbean.XBeanBrokerFactory$1.<init>(XBeanBrokerFactory.java:104)[activemq-spring-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.xbean.XBeanBrokerFactory.createApplicationContext(XBeanBrokerFactory.java:104)[activemq-spring-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.xbean.XBeanBrokerFactory.createBroker(XBeanBrokerFactory.java:67)[activemq-spring-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFactory.createBroker(BrokerFactory.java:71)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.broker.BrokerFactory.createBroker(BrokerFactory.java:54)[activemq-broker-5.15.0-SNAPSHOT.jar:5.15.0-SNAPSHOT]
	at org.apache.activemq.console.command.StartCommand.runTask(StartCommand.java:87)[activemq-console-5.14.3.jar:5.14.3]
	at org.apache.activemq.console.command.AbstractCommand.execute(AbstractCommand.java:63)[activemq-console-5.14.3.jar:5.14.3]
	at org.apache.activemq.console.command.ShellCommand.runTask(ShellCommand.java:154)[activemq-console-5.14.3.jar:5.14.3]
	at org.apache.activemq.console.command.AbstractCommand.execute(AbstractCommand.java:63)[activemq-console-5.14.3.jar:5.14.3]
	at org.apache.activemq.console.command.ShellCommand.main(ShellCommand.java:104)[activemq-console-5.14.3.jar:5.14.3]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)[:1.8.0_91]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at java.lang.reflect.Method.invoke(Unknown Source)[:1.8.0_91]
	at org.apache.activemq.console.Main.runTaskClass(Main.java:262)[activemq.jar:5.14.3]
	at org.apache.activemq.console.Main.main(Main.java:115)[activemq.jar:5.14.3]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)[:1.8.0_91]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)[:1.8.0_91]
	at java.lang.reflect.Method.invoke(Unknown Source)[:1.8.0_91]
	at org.tanukisoftware.wrapper.WrapperSimpleApp.run(WrapperSimpleApp.java:240)[wrapper.jar:3.2.3]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_91]
2017-02-28 16:51:56,410 | INFO  | Listening for connections at: tcp://GUOHAO4XC0AFBKU:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-28 16:51:56,414 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-28 16:51:56,426 | INFO  | Listening for connections at: amqp://GUOHAO4XC0AFBKU:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-28 16:51:56,428 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-28 16:51:56,439 | INFO  | Listening for connections at: stomp://GUOHAO4XC0AFBKU:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-28 16:51:56,452 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-28 16:51:56,457 | INFO  | Listening for connections at: mqtt://GUOHAO4XC0AFBKU:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-02-28 16:51:56,459 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-28 16:51:56,679 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@1f25c5d2{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2017-02-28 16:51:56,783 | INFO  | Listening for connections at ws://GUOHAO4XC0AFBKU:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2017-02-28 16:51:56,785 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-02-28 16:51:56,787 | INFO  | Apache ActiveMQ 5.14.3 (localhost-Car, ID:GUOHAO4XC0AFBKU-57022-1488271916056-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:51:56,789 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:51:56,800 | WARN  | Store limit is 102400 mb (current store usage is 6 mb). The data directory: D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data\kahadb only has 25349 mb of usable space. - resetting to maximum available disk space: 25349 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:51:56,810 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: D:\cygwin\home\guohao4\code\CarController-Server\dependencies\mq\win\apache-activemq-5.14.3\bin\win64\..\..\data only has 25343 mb of usable space. - resetting to maximum available disk space: 25343 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-02-28 16:51:57,412 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2017-02-28 16:51:57,772 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-28 16:51:57,774 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-02-28 16:51:57,870 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2017-02-28 16:51:58,137 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2017-02-28 16:51:58,844 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2017-02-28 16:58:51,023 | WARN  | Transport Connection to: tcp://10.103.219.216:57586 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///10.103.219.216:57586@1883
2017-02-28 17:12:31,571 | WARN  | Transport Connection to: tcp://10.103.219.216:58267 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///10.103.219.216:58267@1883
2017-02-28 17:12:32,587 | WARN  | Transport Connection to: tcp://127.0.0.1:60795 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:60795@61616
